id	likes	link	permalink	retweets	timestamp	tweet	tweet_hashtags	tweet_mentions	tweet_pic	username	topic_cluster	topic_keywords
783880036172623873	16437	https://www.donaldjtrump.com/schedule/register/ambridge-pa/	https://twitter.com/realDonaldTrump/status/783880036172623873	7717	1475726520	Pennsylvania poll just released. Two rallies there on Mon- join me! Ambridge:  ... Wilkes-Barre:  ...	[]	[]	pic.twitter.com/iYixfg6VEl	realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783847514088824832	17720	http://bit.ly/2dMMzucICE	https://twitter.com/realDonaldTrump/status/783847514088824832	8069	1475718780	Nation's Immigration And Customs Enforcement Officers (ICE) Make First-Ever Presidential Endorsement: 	[]	[]		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783842408949841921	17148	http://dailycaller.com/2016/10/05/three-largest-police-unions-endorse-trump-in-crucial-battleground-state/	https://twitter.com/realDonaldTrump/status/783842408949841921	7855	1475717520	Such a great honor! ...	[]	[]		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783838014363623424	16122		https://twitter.com/realDonaldTrump/status/783838014363623424	6291	1475716500	Amazing rally in Reno, Nevada- thank you. Make sure you get out on 11/8 & VOTE  #TrumpPence16. Together, we will put  #AmericaFirst &  #MAGA!	['TrumpPence16', 'AmericaFirst', 'MAGA']	[]	pic.twitter.com/grCeHcSfw3	realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783808918824681472	25545		https://twitter.com/realDonaldTrump/status/783808918824681472	12037	1475709540	Reuters polling just out- thank you!  #MakeAmericaGreatAgain	['MakeAmericaGreatAgain']	[]	pic.twitter.com/UMY6kOiSTu	realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783803924050350080	14795	http://www.DonaldJTrump.com	https://twitter.com/realDonaldTrump/status/783803924050350080	6222	1475708340	Thank you South Carolina! Everyone has to get out and VOTE on 11/8/16.  #MakeAmericaGreatAgain  	['MakeAmericaGreatAgain']	[]	pic.twitter.com/sEWZGogAzr	realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783803377977135104	16562		https://twitter.com/realDonaldTrump/status/783803377977135104	7179	1475708220	EARLY VOTING: MN & IA already underway, more states coming up in the next week: OH, ME, AZ, IN — check w/local officials for details & VOTE!	[]	[]		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783789606663778304	19592	http://www.cnbc.com/2016/10/05/small-business-says-trump-is-their-pick-for-president.html	https://twitter.com/realDonaldTrump/status/783789606663778304	8681	1475704920	'Small business says Trump is their pick for president' ...	[]	[]		realDonaldTrump	1	Crooked Hillary Clinton/Obama
783779512425119744	26503		https://twitter.com/realDonaldTrump/status/783779512425119744	9528	1475702520	Thank you  @SenJohnMcCain for your kind remarks on the important issue of PTSD and the dishonest media. Great to be in Arizona yesterday!	[]	['SenJohnMcCain']		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783778741646270464	35908		https://twitter.com/realDonaldTrump/status/783778741646270464	14518	1475702340	Bill Clinton is right: Obamacare is 'crazy', 'doesn't work' and 'doesn't make sense'. Thanks Bill for telling the truth.	[]	[]		realDonaldTrump	1	Crooked Hillary Clinton/Obama
783776670339641344	13006	http://bit.ly/2dFAezqNEVADAVideo	https://twitter.com/realDonaldTrump/status/783776670339641344	5295	1475701860	Thank you Henderson, NV. This is a MOVEMENT like never seen before! Watch some of the rally via my Facebook page:  ...	[]	[]	pic.twitter.com/mmNvjJUH4Q	realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783741835420110848	13269	http://www.DonaldJTrump.com	https://twitter.com/realDonaldTrump/status/783741835420110848	5448	1475693580	About to begin a rally here in Henderson, Nevada. New Reuters poll just out- thank you! Join the MOVEMENT:   – bei Henderson Pavilion	[]	[]	pic.twitter.com/64agtVBtkh	realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783738595987169280	16835		https://twitter.com/realDonaldTrump/status/783738595987169280	6771	1475692800	Beautiful morning- thank you  @ICLV!	[]	['ICLV']	pic.twitter.com/xzJhrLgjHP	realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783660227530862592	43259		https://twitter.com/realDonaldTrump/status/783660227530862592	11700	1475674080	The constant interruptions last night by Tim Kaine should not have been allowed. Mike Pence won big!	[]	[]		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783495937708527616	107489		https://twitter.com/realDonaldTrump/status/783495937708527616	31385	1475634960	Mike Pence won big. We should all be proud of Mike!	[]	[]		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783494014276218884	28724		https://twitter.com/realDonaldTrump/status/783494014276218884	9072	1475634480	"  @AnyoneTennis:  @timkaine Cannot believe how often the moderator interrupts  #Pence vs the other guy...so obvious  @FoxNews"" So true!"""	['Pence']	['AnyoneTennis', 'timkaine', 'FoxNews']		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783493739486416896	27113		https://twitter.com/realDonaldTrump/status/783493739486416896	8378	1475634420	"  @Gsimmons03Ginny:  @realDonaldTrump ..Kaine is awful, Trump and Pence are the ticket..no more lies, we are ready to see America Great Again!"""	[]	['Gsimmons03Ginny']		realDonaldTrump	1	Crooked Hillary Clinton/Obama
783493582803972096	14203	http://bit.ly/2dvfRDu	https://twitter.com/realDonaldTrump/status/783493582803972096	5864	1475634360	Clinton’s Top Aides Were Mired In Conflict Of Interest At The State Department:   #VPDebate  #BigLeagueTruth	['VPDebate', 'BigLeagueTruth']	[]		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783492660128419840	16301		https://twitter.com/realDonaldTrump/status/783492660128419840	5388	1475634180	"  @FLifeforce: @ _CFJ_ @vine That is a reason to NOT Vote for Hillary Clinton. Vote for Liberty! Vote for  @realDonaldTrump"""""	[]	['FLifeforce', 'vine']		realDonaldTrump	1	Crooked Hillary Clinton/Obama
783492506319069184	19528	http://bit.ly/2dQA5aL	https://twitter.com/realDonaldTrump/status/783492506319069184	7979	1475634120	.  @HillaryClinton’s Careless Use Of A Secret Server Put National Security At Risk:   #VPDebate  #BigLeagueTruth	['VPDebate', 'BigLeagueTruth']	['HillaryClinton']		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783491875885813761	15745	http://bit.ly/2dPSxnn	https://twitter.com/realDonaldTrump/status/783491875885813761	5635	1475633940	CLINTON IS WEAK ON NORTH KOREA:   #VPDebate	['VPDebate']	[]		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783490959027732484	17011	http://bit.ly/2dvfUPV	https://twitter.com/realDonaldTrump/status/783490959027732484	9613	1475633760	CLINTON’S CLOSE TIES TO PUTIN DESERVE SCRUTINY:   #VPDebate	['VPDebate']	[]		realDonaldTrump	1	Crooked Hillary Clinton/Obama
783490731964981248	12758	http://bit.ly/2dqaJVp	https://twitter.com/realDonaldTrump/status/783490731964981248	5577	1475633700	Sanctions Relief From Clinton-Obama Iran Nuclear Deal Likely Go to Terrorists:   #BigLeagueTruth  #VPDebate	['BigLeagueTruth', 'VPDebate']	[]		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783490308818337796	12679	http://bit.ly/2dqWnS7	https://twitter.com/realDonaldTrump/status/783490308818337796	4725	1475633580	.  @timkaine is wrong for defense:   #BigLeagueTruth  #VPDebate	['BigLeagueTruth', 'VPDebate']	['timkaine']		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783489985718517760	19690	http://bit.ly/2dHIYSr	https://twitter.com/realDonaldTrump/status/783489985718517760	7889	1475633520	ICYMI: PENCE: I RAN A STATE THAT WORKED; KAINE RAN A STATE THAT FAILED. 	[]	[]		realDonaldTrump	1	Crooked Hillary Clinton/Obama
783489376651137025	12822	https://twitter.com/gop/status/783487781859385345	https://twitter.com/realDonaldTrump/status/783489376651137025	6330	1475633340	.  @timkaine is the ANTI-DEFENSE SENATOR.  #VPDebate  #BigLeagueTruth ...	['VPDebate', 'BigLeagueTruth']	['timkaine']		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783488370110451712	14645	http://bit.ly/2ddb08P	https://twitter.com/realDonaldTrump/status/783488370110451712	5562	1475633100	CLINTON’S FLAILING SYRIA POLICY WAS JUDGED A FAILURE:   #VPDebate	['VPDebate']	[]		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783485391084978176	19055	http://bit.ly/2dI98dg	https://twitter.com/realDonaldTrump/status/783485391084978176	5450	1475632440	.  @mike_pence and I will defeat  #ISIS.   #VPDebate	['ISIS', 'VPDebate']	['mike_pence']		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783485003795529728	19849	http://bit.ly/2dIenoy	https://twitter.com/realDonaldTrump/status/783485003795529728	6153	1475632320	WHAT THEY ARE SAYING ABOUT MIKE PENCE “DOMINATING” THE DEBATE:   #VPDebate	['VPDebate']	[]		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783484550861037568	33474		https://twitter.com/realDonaldTrump/status/783484550861037568	9917	1475632200	"I agree Mike - thank you to all of our law enforcement officers!  #VPDebate Police officers are the best of us...""  @Mike_Pence"""	['VPDebate']	['Mike_Pence']		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783483379966554114	15328	http://bit.ly/2dtH6yD	https://twitter.com/realDonaldTrump/status/783483379966554114	5627	1475631960	.  @HillaryClinton Sneers At Millions Of Average Americans.   #VPDebate  #BigLeagueTruth	['VPDebate', 'BigLeagueTruth']	['HillaryClinton']		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783481240108146688	24836		https://twitter.com/realDonaldTrump/status/783481240108146688	6043	1475631420	"  @GeeVeeM:  @realDonaldTrump  @Susiesentinel Pence is so prepared! He did his homework to outperform Kaine."""""	[]	['GeeVeeM', 'Susiesentinel']		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783480766231552000	19015		https://twitter.com/realDonaldTrump/status/783480766231552000	8901	1475631300	.  @timkaine oversaw unemployment INCREASE by 179,249 while  @mike_pence DECREASED unemployment in Indiana by 113,826.  #BigLeagueTruth	['BigLeagueTruth']	['timkaine', 'mike_pence']	pic.twitter.com/ksg9MQjA6R	realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783480681229799424	7488		https://twitter.com/realDonaldTrump/status/783480681229799424	1598	1475631300	"  @aldonturnaolco1:  @FrankLuntz  @marthamaccallum  @realDonaldTrump good!!"""""	[]	['aldonturnaolco1', 'FrankLuntz', 'marthamaccallum']		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783480600724328448	11933		https://twitter.com/realDonaldTrump/status/783480600724328448	3206	1475631300	"  @bcuzimdamomma: @FreeDavidKing No she only gets  #Americans killed  #Benghazi - we need  @realDonaldTrump  #MAGA"""""	['Americans', 'Benghazi', 'MAGA']	['bcuzimdamomma', 'FreeDavidKing']		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783480517089828866	17514		https://twitter.com/realDonaldTrump/status/783480517089828866	4255	1475631240	"@ifdanyt:  @realDonaldTrump Loving  @mike_pence he's so likeable and sensible. Kaine is just talking bull!"""	[]	['ifdanyt', 'mike_pence']		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783480283752390656	15239		https://twitter.com/realDonaldTrump/status/783480283752390656	3903	1475631180	"  @carol_lcnixon67:  @realDonaldTrump Kaine says Hillary and he have plans. She could care less what Kaine thinks."""""	[]	['carol_lcnixon67']		realDonaldTrump	1	Crooked Hillary Clinton/Obama
783480144614658048	15991		https://twitter.com/realDonaldTrump/status/783480144614658048	4615	1475631180	"  @ARSenMissyIrvin: I want a ""you're fired"" president with people in Govt who are WASTING my tax $'s.  @realDonaldTrump"""""	[]	['ARSenMissyIrvin']		realDonaldTrump	1	Crooked Hillary Clinton/Obama
783479483873583105	38676		https://twitter.com/realDonaldTrump/status/783479483873583105	9573	1475631000	.  @mike_pence is doing a great job - so far, no contest!	[]	['mike_pence']		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783479122555080704	15112		https://twitter.com/realDonaldTrump/status/783479122555080704	4238	1475630940	"  @TeamTrump: .  @mike_pence &  @realDonaldTrump are PROVEN job creators and are prepared to bring JOBS BACK to the American people!"""	[]	['TeamTrump', 'mike_pence']		realDonaldTrump	1	Crooked Hillary Clinton/Obama
783478918087004160	25252		https://twitter.com/realDonaldTrump/status/783478918087004160	7946	1475630880	"  @Jnelson52722:  @realDonaldTrump  @Susiesentinel Kaine looks like an evil crook out of the Batman movies"""""	[]	['Jnelson52722', 'Susiesentinel']		realDonaldTrump	1	Crooked Hillary Clinton/Obama
783478348848574465	17553		https://twitter.com/realDonaldTrump/status/783478348848574465	4370	1475630760	"  @elisac006: @nycmia  @realDonaldTrump I agree. Kaine looks like a fool!!"""""	[]	['elisac006', 'nycmia']		realDonaldTrump	1	Crooked Hillary Clinton/Obama
783477336645566464	18294		https://twitter.com/realDonaldTrump/status/783477336645566464	5195	1475630520	"  @bigdog_joey:  @realDonaldTrump  @timkaine is so angry. Our  @mike_pence looks great. kaine can't defend all those lies  #makeamericagreatagain"""	['makeamericagreatagain']	['bigdog_joey', 'timkaine', 'mike_pence']		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783475795238858752	20226		https://twitter.com/realDonaldTrump/status/783475795238858752	4811	1475630160	"  @Susiesentinel:  #pence is so much more likeable than Kaine  #cbsnews  @realDonaldTrump"""""	['pence', 'cbsnews']	['Susiesentinel']		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783475635712765952	15603		https://twitter.com/realDonaldTrump/status/783475635712765952	3243	1475630100	"  @lainey34210:  @realDonaldTrump Great opening Pence"""""	[]	['lainey34210']		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783474976842059777	18578		https://twitter.com/realDonaldTrump/status/783474976842059777	5829	1475629920	"  @RoadkingL:  @mike_pence Wow, Kaine couldn't go 12 seconds without a lie. Marines and military are scared of the liar running.  #bengazi"""""	['bengazi']	['RoadkingL', 'mike_pence']		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783473285535150080	12496		https://twitter.com/realDonaldTrump/status/783473285535150080	3208	1475629560	.  @megynkelly- I am in Nevada. Sorry to inform you Kellyanne is in the audience. Better luck next time.	[]	['megynkelly']		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783473247694102528	9884		https://twitter.com/realDonaldTrump/status/783473247694102528	1915	1475629500	Both are looking good! Now we begin!	[]	[]		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783472068796911616	15390		https://twitter.com/realDonaldTrump/status/783472068796911616	3539	1475629260	Here we go - Enjoy!	[]	[]		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783461358436089856	18013		https://twitter.com/realDonaldTrump/status/783461358436089856	4651	1475626680	I will be live-tweeting the V.P. Debate. Very exciting! MAKE AMERICA GREAT AGAIN!	[]	[]		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783459936361512960	30153		https://twitter.com/realDonaldTrump/status/783459936361512960	7211	1475626320	Wow,  @CNN is so negative. Their panel is a joke, biased and very dumb. I'm turning to  @FoxNews where we get a fair shake! Mike will do great	[]	['CNN', 'FoxNews']		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783455640643514368	29436		https://twitter.com/realDonaldTrump/status/783455640643514368	10189	1475625300	Wow, did you just hear Bill Clinton's statement on how bad ObamaCare is. Hillary not happy. As I have been saying, REPEAL AND REPLACE!	[]	[]		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783452759462850560	11956	http://www.DonaldJTrump.com	https://twitter.com/realDonaldTrump/status/783452759462850560	4816	1475624640	Join the MOVEMENT!  	[]	[]	pic.twitter.com/BS5JLelPJd	realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783436108176629760	16626		https://twitter.com/realDonaldTrump/status/783436108176629760	5957	1475620680	Thank you ARIZONA! This is a MOVEMENT like nobody has ever seen before. Together, we are going to MAKE AMERICA SAFE AND GREAT AGAIN!	[]	[]	pic.twitter.com/iB2oYbFOaZ	realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783393314309484544	20184		https://twitter.com/realDonaldTrump/status/783393314309484544	8280	1475610480	My childcare plan makes a difference for working families - more money, more freedom.  #AmericaFirst means  #FamilyFirst!	['AmericaFirst', 'FamilyFirst']	[]	pic.twitter.com/MO6i0RSUbp	realDonaldTrump	0	Polls/Interview/Press coverage/Debates
783391423663964160	21979		https://twitter.com/realDonaldTrump/status/783391423663964160	6401	1475610000	I will be watching the great Governor  @Mike_Pence and live tweeting the VP debate tonight starting at 8:30pm est! Enjoy!	[]	['Mike_Pence']		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783390310969651200	7944	https://www.donaldjtrump.com/schedule/register/reno-nv2/	https://twitter.com/realDonaldTrump/status/783390310969651200	2849	1475609760	Join me in Reno, Nevada tomorrow at 3:30pm!  #AmericaFirst  #MAGA Tickets:  ...	['AmericaFirst', 'MAGA']	[]		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783149570721144832	12688	https://www.donaldjtrump.com/schedule/register/reno-nv2/	https://twitter.com/realDonaldTrump/status/783149570721144832	5897	1475552340	Join me in Reno, Nevada on Wednesday at 3:30pm at the Reno-Sparks Convention Center!  #MAGA Tickets:  ...	['MAGA']	[]	pic.twitter.com/rys0Qu5Tw8	realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783129603363659776	18594	http://www.DonaldJTrump.com	https://twitter.com/realDonaldTrump/status/783129603363659776	7987	1475547600	Thank you Colorado!  #MAGA    	['MAGA']	[]	pic.twitter.com/wIGNtKPA2X	realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
783065029172088832	21199	http://www.BigLeagueTruth.com	https://twitter.com/realDonaldTrump/status/783065029172088832	10248	1475532180	We must bring the truth directly to hard-working Americans who want to take our country back.  #BigLeagueTruth  	['BigLeagueTruth']	[]	pic.twitter.com/qM4zwgYtce	realDonaldTrump	1	Crooked Hillary Clinton/Obama
783059449128759296	13010	http://www.DonaldJTrump.com	https://twitter.com/realDonaldTrump/status/783059449128759296	5711	1475530860	Thank you Pueblo, Colorado!  #TrumpRally  #AmericaFirst  	['TrumpRally', 'AmericaFirst']	[]	pic.twitter.com/rFAf7xYNhy	realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
782946021957599232	11958	https://www.donaldjtrump.com/schedule/register/henderson-nv1/	https://twitter.com/realDonaldTrump/status/782946021957599232	5312	1475503800	Join me in Henderson, Nevada on Wednesday at 11:30am!  #MAGA Tickets:  ...	['MAGA']	[]		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
782728287718150144	32366		https://twitter.com/realDonaldTrump/status/782728287718150144	12156	1475451900	Just announced that Iraq (U.S.) is preparing for battle to reclaim Mosul. Why do they have to announce this? Makes mission much harder!	[]	[]		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
782701472685420544	33144		https://twitter.com/realDonaldTrump/status/782701472685420544	10667	1475445540	Melania and I extend our warmest greetings to those observing Rosh Hashanah here in the United States, in Israel, and around the world.	[]	[]		realDonaldTrump	1	Crooked Hillary Clinton/Obama
782698760514207744	37771		https://twitter.com/realDonaldTrump/status/782698760514207744	14380	1475444880	Bernie should pull his endorsement of Crooked Hillary after she decieved him and then attacked him and his supporters.	[]	[]		realDonaldTrump	1	Crooked Hillary Clinton/Obama
782553353242841088	23719		https://twitter.com/realDonaldTrump/status/782553353242841088	9197	1475410200	"  @trumplican2016: .  @realDonaldTrump There will be MASSIVE turnout for you, Mr. Trump - These polls don't register the pulse of the PEOPLE!"""	[]	['trumplican2016']		realDonaldTrump	1	Crooked Hillary Clinton/Obama
782544407593619457	44281		https://twitter.com/realDonaldTrump/status/782544407593619457	16935	1475408100	I have created tens of thousands of jobs and will bring back great American prosperity. Hillary has only created jobs at the FBI and DOJ!	[]	[]		realDonaldTrump	1	Crooked Hillary Clinton/Obama
782541307168391168	35647		https://twitter.com/realDonaldTrump/status/782541307168391168	13737	1475407320	I know our complex tax laws better than anyone who has ever run for president and am the only one who can fix them.  #failing@nytimes	['failing']	['nytimes']		realDonaldTrump	1	Crooked Hillary Clinton/Obama
782331741369462784	26003		https://twitter.com/realDonaldTrump/status/782331741369462784	7903	1475357340	Heading to Pennsylvania for a big rally tonight. We will MAKE AMERICA GREAT AGAIN!	[]	[]		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
782330717539803136	26483		https://twitter.com/realDonaldTrump/status/782330717539803136	9584	1475357100	Wow, just saw the really bad  @CNN ratings. People don't want to watch bad product that only builds up Crooked Hillary.	[]	['CNN']		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
782321125984436224	24137		https://twitter.com/realDonaldTrump/status/782321125984436224	9258	1475354820	The so-called Commission on Presidential Debates admitted to us that the DJT audio & sound level was very bad. So why didn't they fix it?	[]	[]		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
782313153308884992	31077		https://twitter.com/realDonaldTrump/status/782313153308884992	9346	1475352960	"I won the debate if you decide without watching the totally one-sided spin"" that followed. This despite the really bad microphone."""	[]	[]		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
782264189574377472	25975	http://www.politico.com/story/2016/09/hillary-clinton-bernie-sanders-supporters-audio-leak-228997	https://twitter.com/realDonaldTrump/status/782264189574377472	14305	1475341260	Crooked H is nasty to Sanders supporters behind closed doors. Owned by Wall St and Politicians, HRC is not with you. ...	[]	[]		realDonaldTrump	1	Crooked Hillary Clinton/Obama
782020266771812352	34848		https://twitter.com/realDonaldTrump/status/782020266771812352	15465	1475283120	I believe in  #AmericaFirst and that means FAMILY FIRST! My childcare plan reflects the needs of modern working-class families.  #ImWithYou	['AmericaFirst', 'ImWithYou']	[]	pic.twitter.com/K2Mc41OfAT	realDonaldTrump	0	Polls/Interview/Press coverage/Debates
781992481160323072	21516		https://twitter.com/realDonaldTrump/status/781992481160323072	9212	1475276460	Thank you Novi, Michigan! Get out and VOTE  #TrumpPence16 on 11/8. Together, WE WILL MAKE AMERICA GREAT AGAIN!  #AmericaFirst	['TrumpPence16', 'AmericaFirst']	[]	pic.twitter.com/Loz1biPhhs	realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
781949464152006657	18116	https://twitter.com/rsbnetwork/status/781935134400471041	https://twitter.com/realDonaldTrump/status/781949464152006657	7450	1475266200	Thank you for your support - on my way now! See you soon.  #TrumpTrain ...	['TrumpTrain']	[]		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
781947646319665152	11656	http://bit.ly/2d1X55mCOLORADO	https://twitter.com/realDonaldTrump/status/781947646319665152	5126	1475265780	Join me in Pueblo, Colorado on Monday afternoon at 3pm!  #TrumpRally 	['TrumpRally']	[]		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
781926033159249920	111724		https://twitter.com/realDonaldTrump/status/781926033159249920	43091	1475260620	For those few people knocking me for tweeting at three o'clock in the morning, at least you know I will be there, awake, to answer the call!	[]	[]		realDonaldTrump	1	Crooked Hillary Clinton/Obama
781922648645185536	47659		https://twitter.com/realDonaldTrump/status/781922648645185536	23210	1475259840	Why isn't Hillary 50 points ahead? Maybe it's the email scandal, policies that spread ISIS, or calling millions of Americans deplorables!	[]	[]	pic.twitter.com/cvaMSAnAnE	realDonaldTrump	1	Crooked Hillary Clinton/Obama
781861632167256064	33318		https://twitter.com/realDonaldTrump/status/781861632167256064	12226	1475245260	The people are really smart in cancelling subscriptions to the Dallas & Arizona papers & now USA Today will lose readers! The people get it!	[]	[]		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
781838706030313472	33852		https://twitter.com/realDonaldTrump/status/781838706030313472	15024	1475239800	"Remember, don't believe sources said"" by the VERY dishonest media. If they don't name the sources, the sources don't exist."""	[]	[]		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
781788223055994880	30323		https://twitter.com/realDonaldTrump/status/781788223055994880	15669	1475227800	Did Crooked Hillary help disgusting (check out sex tape and past) Alicia M become a U.S. citizen so she could use her in the debate?	[]	[]		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
781785509639118848	25136		https://twitter.com/realDonaldTrump/status/781785509639118848	10149	1475227140	Using Alicia M in the debate as a paragon of virtue just shows that Crooked Hillary suffers from BAD JUDGEMENT! Hillary was set up by a con.	[]	[]		realDonaldTrump	1	Crooked Hillary Clinton/Obama
781784161044553728	25015		https://twitter.com/realDonaldTrump/status/781784161044553728	9750	1475226840	"Wow, Crooked Hillary was duped and used by my worst Miss U. Hillary floated her as an angel"" without checking her past, which is terrible!"""	[]	[]		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
781755469488615424	39874		https://twitter.com/realDonaldTrump/status/781755469488615424	16516	1475220000	"Anytime you see a story about me or my campaign saying sources said,"" DO NOT believe it. There are no sources, they are just made up lies!"""	[]	[]		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
781678954570735616	32918		https://twitter.com/realDonaldTrump/status/781678954570735616	12022	1475201760	Wow, did you see how badly  @CNN (Clinton News Network) is doing in the ratings. With people like  @donlemon, who could expect any more?	[]	['CNN', 'donlemon']		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
781619038699094016	26852	https://www.facebook.com/DonaldTrump/videos/10157784190830725/	https://twitter.com/realDonaldTrump/status/781619038699094016	15121	1475187420	While Hillary profits off the rigged system, I am fighting for you! Remember the simple phrase:  #FollowTheMoney  ...	['FollowTheMoney']	[]	pic.twitter.com/rJXAzsaIwI	realDonaldTrump	0	Polls/Interview/Press coverage/Debates
781608228710785024	14652	https://www.facebook.com/DonaldTrump/posts/10157791494485725:0	https://twitter.com/realDonaldTrump/status/781608228710785024	5717	1475184840	Thank you for joining me this afternoon, New Hampshire! Will be back soon.  #FollowTheMoney Speech transcript:  ...	['FollowTheMoney']	[]	pic.twitter.com/5hNrpkXEJS	realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
781573427417128960	14088	https://www.donaldjtrump.com/schedule/register/manheim-pa/	https://twitter.com/realDonaldTrump/status/781573427417128960	6252	1475176560	Join me in Manheim, Pennsylvania on Saturday at 7pm!  #TrumpRally Tickets:  ...	['TrumpRally']	[]	pic.twitter.com/LNWQZ9yUJy	realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
781555624446418944	34399		https://twitter.com/realDonaldTrump/status/781555624446418944	9904	1475172300	My condolences to those involved in today's horrible accident in NJ and my deepest gratitude to all of the amazing first responders.	[]	[]		realDonaldTrump	0	Polls/Interview/Press coverage/Debates
781338220609073152	14048	https://www.donaldjtrump.com/schedule/register/novi-mi/	https://twitter.com/realDonaldTrump/status/781338220609073152	6348	1475120520	Will be in Novi, Michigan this Friday at 5:00pm. Join the MOVEMENT! Tickets available at:  ...  #AmericaFirst  #TrumpTrain	['AmericaFirst', 'TrumpTrain']	[]	pic.twitter.com/4V2bDNXF4n	realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
781333457477758976	13724	https://www.donaldjtrump.com/schedule/register/bedford-nh/	https://twitter.com/realDonaldTrump/status/781333457477758976	5824	1475119380	Join me in Bedford, New Hampshire- tomorrow at 3:00pm. Can't wait to see everyone!  #AmericaFirst  #MAGA  ...	['AmericaFirst', 'MAGA']	[]	pic.twitter.com/zBtYfuqMmK	realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
781325613189754880	14014	http://bit.ly/2cMpbnvFollowTheMoney	https://twitter.com/realDonaldTrump/status/781325613189754880	5948	1475117460	Thank you Waukesha, Wisconsin! Full transcript of my speech,  #FollowTheMoney:  ... – bei Waukesha County Airport (UES)	['FollowTheMoney']	[]	pic.twitter.com/WdKK6nJCZW	realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
781282739026735105	12286		https://twitter.com/realDonaldTrump/status/781282739026735105	3779	1475107260	Joining  @oreillyfactor from Waukesha, Wisconsin - now, live! Enjoy!	[]	['oreillyfactor']		realDonaldTrump	2	Trump rally/crowds/supporters/Republican primary
