id	likes	link	permalink	retweets	timestamp	tweet	tweet_hashtags	tweet_mentions	tweet_pic	username	topic_cluster	topic_keywords
941400670766321666	52834		https://twitter.com/realDonaldTrump/status/941400670766321666	11270	1513282380	Today, we gathered in the Roosevelt Room for one single reason: to CUT THE RED TAPE! For many decades, an ever-growing maze of regs, rules, and restrictions has cost our country trillions of dollars, millions of jobs, countless American factories, & devastated entire industries.	[]	[]	pic.twitter.com/ostXOVnckf	realDonaldTrump	0	Key promises: tax cut, healthcare reform
941353395121741825	70979		https://twitter.com/realDonaldTrump/status/941353395121741825	16235	1513271100	As a candidate, I promised we would pass a massive tax cut for the everyday, working Americans. If you make your voices heard, this moment will be forever remembered as a great new beginning – the dawn of a brilliant American future shining with PATRIOTISM, PROSPERITY AND PRIDE!	[]	[]	pic.twitter.com/exsBzrlCdw	realDonaldTrump	0	Key promises: tax cut, healthcare reform
941291666564141057	85517		https://twitter.com/realDonaldTrump/status/941291666564141057	15199	1513256340	Republican Tax Cuts are looking very good. All are working hard. In the meantime, the Stock Market hit another record high!	[]	[]		realDonaldTrump	3	His achievements self-promoted
941094961482780672	79306		https://twitter.com/realDonaldTrump/status/941094961482780672	12336	1513209480	Thank you Omarosa for your service! I wish you continued success.	[]	[]		realDonaldTrump	1	Fake news
940955920967880704	93374		https://twitter.com/realDonaldTrump/status/940955920967880704	17505	1513176300	If last night’s election proved anything, it proved that we need to put up GREAT Republican candidates to increase the razor thin margins in both the House and Senate.	[]	[]		realDonaldTrump	0	Key promises: tax cut, healthcare reform
940930017365778432	109647		https://twitter.com/realDonaldTrump/status/940930017365778432	25592	1513170120	Wow, more than 90% of Fake News Media coverage of me is negative, with numerous forced retractions of untrue stories. Hence my use of Social Media, the only way to get the truth out. Much of Mainstream Meadia has become a joke!  @foxandfriends	[]	['foxandfriends']		realDonaldTrump	1	Fake news
940904649728708609	69011		https://twitter.com/realDonaldTrump/status/940904649728708609	13206	1513164120	The reason I originally endorsed Luther Strange (and his numbers went up mightily), is that I said Roy Moore will not be able to win the General Election. I was right! Roy worked hard but the deck was stacked against him!	[]	[]		realDonaldTrump	2	Russian interference on Election
940795587733151744	112674		https://twitter.com/realDonaldTrump/status/940795587733151744	21624	1513138080	Congratulations to Doug Jones on a hard fought victory. The write-in votes played a very big factor, but a win is a win. The people of Alabama are great, and the Republicans will have another shot at this seat in a very short period of time. It never ends!	[]	[]		realDonaldTrump	2	Russian interference on Election
940706127309926400	71504	http://45.wh.gov/XpFsZu	https://twitter.com/realDonaldTrump/status/940706127309926400	15333	1513116780	Wishing all of those celebrating  #Hanukkah around the world a happy and healthy eight nights in the company of those they love.  	['Hanukkah']	[]	pic.twitter.com/D9MVVPq39x	realDonaldTrump	1	Fake news
940588025964265472	84474		https://twitter.com/realDonaldTrump/status/940588025964265472	17646	1513088580	Consumer Confidence is at an All-Time High, along with a Record High Stock Market. Unemployment is at a 17 year low. MAKE AMERICA GREAT AGAIN! Working to pass MASSIVE TAX CUTS (looking good).	[]	[]		realDonaldTrump	3	His achievements self-promoted
940584383605563392	73587		https://twitter.com/realDonaldTrump/status/940584383605563392	18529	1513087740	The people of Alabama will do the right thing. Doug Jones is Pro-Abortion, weak on Crime, Military and Illegal Immigration, Bad for Gun Owners and Veterans and against the WALL. Jones is a Pelosi/Schumer Puppet. Roy Moore will always vote with us. VOTE ROY MOORE!	[]	[]		realDonaldTrump	2	Russian interference on Election
940567812053053441	80200		https://twitter.com/realDonaldTrump/status/940567812053053441	20137	1513083780	Lightweight Senator Kirsten Gillibrand, a total flunky for Chuck Schumer and someone who would come to my office “begging” for campaign contributions not so long ago (and would do anything for them), is now in the ring fighting against Trump. Very disloyal to Bill & Crooked-USED!	[]	[]		realDonaldTrump	4	General
940554567414091776	134732		https://twitter.com/realDonaldTrump/status/940554567414091776	33138	1513080600	Despite thousands of hours wasted and many millions of dollars spent, the Democrats have been unable to show any collusion with Russia - so now they are moving on to the false accusations and fabricated stories of women who I don’t know and/or have never met. FAKE NEWS!	[]	[]		realDonaldTrump	2	Russian interference on Election
940223974985871360	125426		https://twitter.com/realDonaldTrump/status/940223974985871360	29167	1513001820	Another false story, this time in the Failing  @nytimes, that I watch 4-8 hours of television a day - Wrong! Also, I seldom, if ever, watch CNN or MSNBC, both of which I consider Fake News. I never watch Don Lemon, who I once called the “dumbest man on television!” Bad Reporting.	[]	['nytimes']		realDonaldTrump	1	Fake news
939967625362276354	109004		https://twitter.com/realDonaldTrump/status/939967625362276354	26572	1512940680	Very little discussion of all the purposely false and defamatory stories put out this week by the Fake News Media. They are out of control - correct reporting means nothing to them. Major lies written, then forced to be withdrawn after they are exposed...a stain on America!	[]	[]		realDonaldTrump	1	Fake news
939851058788134913	87902		https://twitter.com/realDonaldTrump/status/939851058788134913	15994	1512912900	Getting closer and closer on the Tax Cut Bill. Shaping up even better than projected. House and Senate working very hard and smart. End result will be not only important, but SPECIAL!	[]	[]		realDonaldTrump	0	Key promises: tax cut, healthcare reform
939849867438034944	116949		https://twitter.com/realDonaldTrump/status/939849867438034944	25227	1512912600	Things are going really well for our economy, a subject the Fake News spends as little time as possible discussing! Stock Market hit another RECORD HIGH, unemployment is now at a 17 year low and companies are coming back into the USA. Really good news, and much more to come!	[]	[]		realDonaldTrump	3	His achievements self-promoted
939680422493073408	114313		https://twitter.com/realDonaldTrump/status/939680422493073408	30891	1512872220	No American should be separated from their loved ones because of preventable crime committed by those illegally in our country. Our cities should be Sanctuaries for Americans – not for criminal aliens!	[]	[]	pic.twitter.com/CvtkCG1pln	realDonaldTrump	0	Key promises: tax cut, healthcare reform
939642796289470464	86120		https://twitter.com/realDonaldTrump/status/939642796289470464	13408	1512863220	Great Army - Navy Game. Army wins 14 to 13 and brings home the COMMANDER-IN-CHIEF’S TROPHY! Congratulations!	[]	[]		realDonaldTrump	0	Key promises: tax cut, healthcare reform
939634404267380736	81385		https://twitter.com/realDonaldTrump/status/939634404267380736	20852	1512861240	.  @daveweigel of the Washington Post just admitted that his picture was a FAKE (fraud?) showing an almost empty arena last night for my speech in Pensacola when, in fact, he knew the arena was packed (as shown also on T.V.). FAKE NEWS, he should be fired.	[]	['daveweigel']		realDonaldTrump	1	Fake news
939616077356642304	70367		https://twitter.com/realDonaldTrump/status/939616077356642304	21208	1512856860	.  @DaveWeigel  @WashingtonPost put out a phony photo of an empty arena hours before I arrived @the venue, w/ thousands of people outside, on their way in. Real photos now shown as I spoke. Packed house, many people unable to get in. Demand apology & retraction from FAKE NEWS WaPo!	[]	['DaveWeigel', 'WashingtonPost', 'the']	pic.twitter.com/XAblFGh1ob	realDonaldTrump	1	Fake news
939564681743814661	49128		https://twitter.com/realDonaldTrump/status/939564681743814661	9548	1512844620	Have a great game today,  @USArmy and  @USNavy - I will be watching. We love our U.S. Military. On behalf of an entire Nation, THANK YOU for your sacrifice and service!  #ArmyNavyGame  #USA	['ArmyNavyGame', 'USA']	['USArmy', 'USNavy']	pic.twitter.com/8m1W9rFwIh	realDonaldTrump	4	General
939560154269405184	60568		https://twitter.com/realDonaldTrump/status/939560154269405184	13035	1512843540	It was my great honor to celebrate the opening of two extraordinary museums-the Mississippi State History Museum & the Mississippi Civil Rights Museum. We pay solemn tribute to our heroes of the past & dedicate ourselves to building a future of freedom, equality, justice & peace.	[]	[]	pic.twitter.com/5AkgVpV8aa	realDonaldTrump	4	General
939521466634326016	54745		https://twitter.com/realDonaldTrump/status/939521466634326016	9300	1512834300	Heading to the great state of Mississippi at the invitation of their popular and respected Governor,  @PhilBryantMS. Look forward to seeing the new Civil Rights Museum!	[]	['PhilBryantMS']		realDonaldTrump	2	Russian interference on Election
939485131693322240	134728		https://twitter.com/realDonaldTrump/status/939485131693322240	32426	1512825660	CNN’S slogan is CNN, THE MOST TRUSTED NAME IN NEWS. Everyone knows this is not true, that this could, in fact, be a fraud on the American Public. There are many outlets that are far more trusted than Fake News CNN. Their slogan should be CNN, THE LEAST TRUSTED NAME IN NEWS!	[]	[]		realDonaldTrump	1	Fake news
939480342779580416	84316		https://twitter.com/realDonaldTrump/status/939480342779580416	20599	1512824520	Fake News CNN made a vicious and purposeful mistake yesterday. They were caught red handed, just like lonely Brian Ross at ABC News (who should be immediately fired for his “mistake”). Watch to see if  @CNN fires those responsible, or was it just gross incompetence?	[]	['CNN']		realDonaldTrump	1	Fake news
939477807813595136	54948		https://twitter.com/realDonaldTrump/status/939477807813595136	12041	1512823920	A big contingent of very enthusiastic Roy Moore fans at the rally last night. We can’t have a Pelosi/Schumer Liberal Democrat, Jones, in that important Alabama Senate seat. Need your vote to Make America Great Again! Jones will always vote against what we must do for our Country.	[]	[]		realDonaldTrump	2	Russian interference on Election
939475127552618496	68503		https://twitter.com/realDonaldTrump/status/939475127552618496	12262	1512823260	GREAT EVENING last night in Pensacola, Florida. Arena was packed to the rafters, the crowd was loud, loving and really smart. They definitely get what’s going on. Thank you Pensacola!	[]	[]		realDonaldTrump	2	Russian interference on Election
939375570919612416	64189		https://twitter.com/realDonaldTrump/status/939375570919612416	14910	1512799560	We believe that every American should stand for the National Anthem, and we proudly pledge allegiance to one NATION UNDER GOD!	[]	[]	pic.twitter.com/r2ITtWwfVs	realDonaldTrump	4	General
939355447273906182	71550		https://twitter.com/realDonaldTrump/status/939355447273906182	18668	1512794760	This is your land, this is your home, and it's your voice that matters the most. So speak up, be heard, and fight, fight, fight for the change you've been waiting for your entire life! MERRY CHRISTMAS and THANK YOU Pensacola, Florida!	[]	[]	pic.twitter.com/geWGzpzRp6	realDonaldTrump	4	General
939299624875118592	37489	https://twitter.com/foxnews/status/939292886973247489	https://twitter.com/realDonaldTrump/status/939299624875118592	6158	1512781440	Just arrived at the Pensacola Bay Center. Join me LIVE on  @FoxNews in 10 minutes!  #MAGA ...	['MAGA']	['FoxNews']		realDonaldTrump	1	Fake news
939274666404909056	45664		https://twitter.com/realDonaldTrump/status/939274666404909056	7016	1512775500	On my way to Pensacola, Florida. See everyone soon!  #MAGA	['MAGA']	[]	pic.twitter.com/ijwxVSYQ52	realDonaldTrump	1	Fake news
939208571253862400	60017		https://twitter.com/realDonaldTrump/status/939208571253862400	15794	1512759720	“The unemployment rate remains at a 17-year low of 4.1%. The unemployment rate in manufacturing dropped to 2.6%, the lowest ever recorded. The unemployment rate among Hispanics dropped to 4.7%, the lowest ever recorded...”  @SecretaryAcosta  @USDOL	[]	['SecretaryAcosta', 'USDOL']	pic.twitter.com/vou28s0yHN	realDonaldTrump	3	His achievements self-promoted
939189419386470401	61852		https://twitter.com/realDonaldTrump/status/939189419386470401	13018	1512755160	MAKE AMERICA GREAT AGAIN!	[]	[]	pic.twitter.com/64a93S07s7	realDonaldTrump	2	Russian interference on Election
939152197090148352	90231		https://twitter.com/realDonaldTrump/status/939152197090148352	19920	1512746280	Fines and penalties against Wells Fargo Bank for their bad acts against their customers and others will not be dropped, as has incorrectly been reported, but will be pursued and, if anything, substantially increased. I will cut Regs but make penalties severe when caught cheating!	[]	[]		realDonaldTrump	3	His achievements self-promoted
939149296389251072	68562		https://twitter.com/realDonaldTrump/status/939149296389251072	16973	1512745560	LAST thing the Make America Great Again Agenda needs is a Liberal Democrat in Senate where we have so little margin for victory already. The Pelosi/Schumer Puppet Jones would vote against us 100% of the time. He’s bad on Crime, Life, Border, Vets, Guns & Military. VOTE ROY MOORE!	[]	[]		realDonaldTrump	2	Russian interference on Election
939120304542101505	73266		https://twitter.com/realDonaldTrump/status/939120304542101505	13650	1512738660	Big crowd expected today in Pensacola, Florida, for a Make America Great Again speech. We have done so much in so short a period of time...and yet are planning to do so much more! See you there!	[]	[]		realDonaldTrump	2	Russian interference on Election
939006911629869056	141247		https://twitter.com/realDonaldTrump/status/939006911629869056	49754	1512711660	I fulfilled my campaign promise - others didn’t!	[]	[]	pic.twitter.com/bYdaOHmPVJ	realDonaldTrump	0	Key promises: tax cut, healthcare reform
939005659982348291	45508	https://instagram.com/p/BcbeSTVgqNj/	https://twitter.com/realDonaldTrump/status/939005659982348291	9061	1512711360	Tonight,  @FLOTUS Melania and I were thrilled to welcome so many wonderful friends to the  @WhiteHouse – and wish them all a very  #HappyHanukkah  	['HappyHanukkah']	['FLOTUS', 'WhiteHouse']	pic.twitter.com/XhNXZSBEC8	realDonaldTrump	1	Fake news
938878398608433152	58518		https://twitter.com/realDonaldTrump/status/938878398608433152	12083	1512681000	Across the battlefields, oceans, and harrowing skies of Europe and the Pacific throughout the war, one great battle cry could be heard by America’s friends and foes alike: “REMEMBER PEARL HARBOR.”	[]	[]	pic.twitter.com/dfev02TwIr	realDonaldTrump	4	General
938873956345499654	57332		https://twitter.com/realDonaldTrump/status/938873956345499654	11393	1512679920	Today, as we Remember Pearl Harbor, it was an incredible honor to be joined with surviving Veterans of the attack on 12/7/1941. They are HEROES, and they are living witnesses to American History. All American hearts are filled with gratitude for their service and their sacrifice.	[]	[]	pic.twitter.com/x5LDl25o30	realDonaldTrump	4	General
938861758038577152	51020	https://instagram.com/p/BcaeCLLAEkl/	https://twitter.com/realDonaldTrump/status/938861758038577152	9454	1512677040	Today, the U.S. flag flies at half-staff at the  @WhiteHouse, in honor of National Pearl Harbor Remembrance Day.  	[]	['WhiteHouse']	pic.twitter.com/ogmpydr5LK	realDonaldTrump	4	General
938804374079459329	74979		https://twitter.com/realDonaldTrump/status/938804374079459329	19478	1512663360	Today, our entire nation pauses to REMEMBER PEARL HARBOR—and the brave warriors who on that day stood tall and fought for America. God Bless our HEROES who wear the uniform, and God Bless the United States of America.  #PearlHarborRemembranceDay	['PearlHarborRemembranceDay']	[]	pic.twitter.com/qGhlsPlxtH	realDonaldTrump	4	General
938786402992578560	98370		https://twitter.com/realDonaldTrump/status/938786402992578560	20254	1512659040	National Pearl Harbor Remembrance Day - “A day that will live in infamy!” December 7, 1941	[]	[]		realDonaldTrump	4	General
938756989542457344	51177		https://twitter.com/realDonaldTrump/status/938756989542457344	9059	1512652080	Go get the new book on Andrew Jackson by Brian Kilmeade...Really good.  @foxandfriends	[]	['foxandfriends']		realDonaldTrump	3	His achievements self-promoted
938517073508163584	124070		https://twitter.com/realDonaldTrump/status/938517073508163584	34889	1512594840	I have determined that it is time to officially recognize Jerusalem as the capital of Israel. I am also directing the State Department to begin preparation to move the American Embassy from Tel Aviv to Jerusalem...	[]	[]	pic.twitter.com/YwgWmT0O8m	realDonaldTrump	4	General
938469354089385985	43408	https://www.pscp.tv/w/1BRKjLEnPDdJw	https://twitter.com/realDonaldTrump/status/938469354089385985	11503	1512583500	Join me live from the  @WhiteHouse via  #Periscope	['Periscope']	['WhiteHouse']		realDonaldTrump	1	Fake news
938440878577856512	61479	https://twitter.com/fema/status/938431957490335745	https://twitter.com/realDonaldTrump/status/938440878577856512	12315	1512576660	Our thoughts and prayers are with everyone in the path of California’s wildfires. I encourage everyone to heed the advice and orders of local and state officials. THANK YOU to all First Responders for your incredible work! ...	[]	[]		realDonaldTrump	4	General
938422792080457731	172486		https://twitter.com/realDonaldTrump/status/938422792080457731	42313	1512572400	MAKE AMERICA GREAT AGAIN!	[]	[]		realDonaldTrump	2	Russian interference on Election
938184577255919623	46846	https://www.donaldjtrump.com/rallies/pensacola-fl-dec-2017	https://twitter.com/realDonaldTrump/status/938184577255919623	11082	1512515580	Join me this Friday in Pensacola, Florida at the Pensacola Bay Center! Tickets:  ...	[]	[]	pic.twitter.com/QzFdxQdgAL	realDonaldTrump	1	Fake news
938102355878440960	61812	https://www.whitehouse.gov/the-press-office/2017/12/04/remarks-president-trump-antiquities-act-designations	https://twitter.com/realDonaldTrump/status/938102355878440960	12874	1512495960	Yesterday, I was thrilled to be with so many WONDERFUL friends, in Utah’s MAGNIFICENT Capitol. It was my honor to sign two Presidential Proclamations that will modify the national monuments designations of both Bears Ears and Grand Staircase Escalante...  ...	[]	[]	pic.twitter.com/dIpdAUVoRB	realDonaldTrump	4	General
937661677700550656	68653		https://twitter.com/realDonaldTrump/status/937661677700550656	16230	1512390900	A must watch: Legal Scholar Alan Dershowitz was just on  @foxandfriends talking of what is going on with respect to the greatest Witch Hunt in U.S. political history. Enjoy!	[]	['foxandfriends']		realDonaldTrump	0	Key promises: tax cut, healthcare reform
937653535486959616	83280		https://twitter.com/realDonaldTrump/status/937653535486959616	14597	1512388980	With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!	[]	[]		realDonaldTrump	0	Key promises: tax cut, healthcare reform
937652739001212928	87603		https://twitter.com/realDonaldTrump/status/937652739001212928	19357	1512388800	Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on taxes, tough on crime, strong on military and borders...& so much more. Look at your 401-k’s since Election. Highest Stock Market EVER! Jobs are roaring back!	[]	[]		realDonaldTrump	2	Russian interference on Election
937641904338063361	88332		https://twitter.com/realDonaldTrump/status/937641904338063361	22886	1512386220	Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We need his vote on stopping crime, illegal immigration, Border Wall, Military, Pro Life, V.A., Judges 2nd Amendment and more. No to Jones, a Pelosi/Schumer Puppet!	[]	[]		realDonaldTrump	2	Russian interference on Election
937314665176207360	115130		https://twitter.com/realDonaldTrump/status/937314665176207360	33390	1512308160	Report: “ANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBE” Now it all starts to make sense!	[]	[]		realDonaldTrump	4	General
937309279257792512	112531		https://twitter.com/realDonaldTrump/status/937309279257792512	32317	1512306900	People who lost money when the Stock Market went down 350 points based on the False and Dishonest reporting of Brian Ross of  @ABC News (he has been suspended), should consider hiring a lawyer and suing ABC for the damages this bad reporting has caused - many millions of dollars!	[]	['ABC']		realDonaldTrump	1	Fake news
937305615218696193	111915		https://twitter.com/realDonaldTrump/status/937305615218696193	26144	1512306000	After years of Comey, with the phony and dishonest Clinton investigation (and more), running the FBI, its reputation is in Tatters - worst in History! But fear not, we will bring it back to greatness.	[]	[]		realDonaldTrump	4	General
937301085156503552	79746		https://twitter.com/realDonaldTrump/status/937301085156503552	22855	1512304920	Tainted (no, very dishonest?) FBI “agent’s role in Clinton probe under review.” Led Clinton Email probe.  @foxandfriends Clinton money going to wife of another FBI agent in charge.	[]	['foxandfriends']		realDonaldTrump	4	General
937297341266190336	63975	https://twitter.com/dbongino/status/936415283224465410	https://twitter.com/realDonaldTrump/status/937297341266190336	16729	1512304020	Such a total miscarriage of Justice in San Francisco! ...	[]	[]		realDonaldTrump	4	General
937279001684598784	85270		https://twitter.com/realDonaldTrump/status/937279001684598784	19815	1512299700	I never asked Comey to stop investigating Flynn. Just more Fake News covering another Comey lie!	[]	[]		realDonaldTrump	1	Fake news
937145025359761408	97325		https://twitter.com/realDonaldTrump/status/937145025359761408	23818	1512267720	Congratulations to  @ABC News for suspending Brian Ross for his horrendously inaccurate and dishonest report on the Russia, Russia, Russia Witch Hunt. More Networks and “papers” should do the same with their Fake News!	[]	['ABC']		realDonaldTrump	1	Fake news
937142713211813889	104503		https://twitter.com/realDonaldTrump/status/937142713211813889	29114	1512267180	Many people in our Country are asking what the “Justice” Department is going to do about the fact that totally Crooked Hillary, AFTER receiving a subpoena from the United States Congress, deleted and “acid washed” 33,000 Emails? No justice!	[]	[]		realDonaldTrump	4	General
937141061343956992	132132		https://twitter.com/realDonaldTrump/status/937141061343956992	38665	1512266760	So General Flynn lies to the FBI and his life is destroyed, while Crooked Hillary Clinton, on that now famous FBI holiday “interrogation” with no swearing in and no recording, lies many times...and nothing happens to her? Rigged system, or just a double standard?	[]	[]		realDonaldTrump	4	General
937136868608626689	73745	https://twitter.com/flotus/status/936006319076724742	https://twitter.com/realDonaldTrump/status/937136868608626689	12870	1512265800	Great job First Lady Melania! ...	[]	[]		realDonaldTrump	3	His achievements self-promoted
937065834635292673	90313		https://twitter.com/realDonaldTrump/status/937065834635292673	23932	1512248820	62 years ago this week, a brave seamstress in Montgomery, Alabama uttered one word that changed history...	[]	[]	pic.twitter.com/eOvCBcMIKX	realDonaldTrump	4	General
937007006526959618	105947		https://twitter.com/realDonaldTrump/status/937007006526959618	27599	1512234840	I had to fire General Flynn because he lied to the Vice President and the FBI. He has pled guilty to those lies. It is a shame because his actions during the transition were lawful. There was nothing to hide!	[]	[]		realDonaldTrump	4	General
936941673124425728	117458		https://twitter.com/realDonaldTrump/status/936941673124425728	24935	1512219240	Biggest Tax Bill and Tax Cuts in history just passed in the Senate. Now these great Republicans will be going for final passage. Thank you to House and Senate Republicans for your hard work and commitment!	[]	[]		realDonaldTrump	0	Key promises: tax cut, healthcare reform
936864840240398337	65302		https://twitter.com/realDonaldTrump/status/936864840240398337	15156	1512200940	We are one step closer to delivering MASSIVE tax cuts for working families across America. Special thanks to  @SenateMajLdr Mitch McConnell and Chairman  @SenOrrinHatch for shepherding our bill through the Senate. Look forward to signing a final bill before Christmas!	[]	['SenateMajLdr', 'SenOrrinHatch']	pic.twitter.com/gmWTny3SfS	realDonaldTrump	0	Key promises: tax cut, healthcare reform
936713881711529986	55122		https://twitter.com/realDonaldTrump/status/936713881711529986	13800	1512164940	Economists on the TAX CUTS and JOBS ACT: “The enactment of a comprehensive overhaul - complete with a lower corporate tax rate - will IGNITE our ECONOMY with levels of GROWTH not SEEN IN GENERATIONS...”	[]	[]	pic.twitter.com/2vCBDtLh3C	realDonaldTrump	0	Key promises: tax cut, healthcare reform
936688444046266368	82381	https://instagram.com/p/BcLCXDYgQed/	https://twitter.com/realDonaldTrump/status/936688444046266368	22957	1512158880	The media has been speculating that I fired Rex Tillerson or that he would be leaving soon - FAKE NEWS! He’s not leaving and while we disagree on certain subjects, (I call the final shots) we work well together and America is highly respected again! 	[]	[]		realDonaldTrump	1	Fake news
936555753946705920	74981		https://twitter.com/realDonaldTrump/status/936555753946705920	15600	1512127260	Republicans Senators are working hard to pass the biggest Tax Cuts in the history of our Country. The Bill is getting better and better. This is a once in a generation chance. Obstructionist Dems trying to block because they think it is too good and will not be given the credit!	[]	[]		realDonaldTrump	0	Key promises: tax cut, healthcare reform
936553863255031809	109157		https://twitter.com/realDonaldTrump/status/936553863255031809	26799	1512126780	The jury was not told the killer of Kate was a 7 time felon. The Schumer/Pelosi Democrats are so weak on Crime that they will pay a big price in the 2018 and 2020 Elections.	[]	[]		realDonaldTrump	2	Russian interference on Election
936551346299338752	118132		https://twitter.com/realDonaldTrump/status/936551346299338752	30880	1512126180	The Kate Steinle killer came back and back over the weakly protected Obama border, always committing crimes and being violent, and yet this info was not used in court. His exoneration is a complete travesty of justice. BUILD THE WALL!	[]	[]		realDonaldTrump	2	Russian interference on Election
936437372706836480	143191		https://twitter.com/realDonaldTrump/status/936437372706836480	38767	1512099000	A disgraceful verdict in the Kate Steinle case! No wonder the people of our Country are so angry with Illegal Immigration.	[]	[]		realDonaldTrump	2	Russian interference on Election
936395008139198464	142689		https://twitter.com/realDonaldTrump/status/936395008139198464	43527	1512088920	The Christmas Story begins 2,000 years ago with a mother, a father, their baby son and the most extraordinary gift of all—the gift of God’s love for all of humanity. Whatever our beliefs, we know that the birth of Jesus Christ and the story of his life...	[]	[]	pic.twitter.com/P94C3LjWlx	realDonaldTrump	4	General
936393574433939456	104754		https://twitter.com/realDonaldTrump/status/936393574433939456	25581	1512088560	Today is a day that I’ve been looking very much forward to ALL YEAR LONG. It is one that you have heard me speak about many times before. Now, as President of the United States, it is my tremendous honor to finally wish America and the world, a very MERRY CHRISTMAS!	[]	[]	pic.twitter.com/cTvdlUkfHV	realDonaldTrump	4	General
936351772603568130	49765		https://twitter.com/realDonaldTrump/status/936351772603568130	11409	1512078600	Our FIFTH 1K milestone of 2017!  #DOW24K  #MAGA	['DOW24K', 'MAGA']	[]	pic.twitter.com/NoVt1uFp0y	realDonaldTrump	3	His achievements self-promoted
936339260218724353	43377		https://twitter.com/realDonaldTrump/status/936339260218724353	9213	1512075600	Today, it was my great honor to meet with the Crown Prince of Bahrain at the  @WhiteHouse. Bahrain and the United States are important partners. During the Crown Prince’s visit, he is advancing $9 BILLION in commercial deals, including finalizing the purchase of F-16’s...	[]	['WhiteHouse']	pic.twitter.com/vYuw7UGYmN	realDonaldTrump	1	Fake news
936315571708289026	48262	https://instagram.com/p/BcIYvnDAZkb/	https://twitter.com/realDonaldTrump/status/936315571708289026	12713	1512069960	Thank you  @SenOrrinHatch. Let’s continue MAKING AMERICA GREAT AGAIN!  	[]	['SenOrrinHatch']	pic.twitter.com/6egRvuwj1l	realDonaldTrump	2	Russian interference on Election
936260193536573440	91375		https://twitter.com/realDonaldTrump/status/936260193536573440	19283	1512056760	The Dow just broke 24,000 for the first time (another all-time Record). If the Dems had won the Presidential Election, the Market would be down 50% from these levels and Consumer Confidence, which is also at an all-time high, would be “low and glum!”	[]	[]		realDonaldTrump	3	His achievements self-promoted
936219599422574592	81120		https://twitter.com/realDonaldTrump/status/936219599422574592	13981	1512047100	Stock Market hits new Record High. Confidence and enthusiasm abound. More great numbers coming out!	[]	[]		realDonaldTrump	3	His achievements self-promoted
936209447747190784	69578		https://twitter.com/realDonaldTrump/status/936209447747190784	14671	1512044700	The Chinese Envoy, who just returned from North Korea, seems to have had no impact on Little Rocket Man. Hard to believe his people, and the military, put up with living in such horrible conditions. Russia and China condemned the launch.	[]	[]		realDonaldTrump	3	His achievements self-promoted
936206961728786432	49294		https://twitter.com/realDonaldTrump/status/936206961728786432	10666	1512044100	The Failing  @nytimes has totally gone against the Social Media Guidelines that they installed to preserve some credibility after many of their biased reporters went Rogue!  @foxandfriends	[]	['nytimes', 'foxandfriends']		realDonaldTrump	1	Fake news
936203511037136897	57225		https://twitter.com/realDonaldTrump/status/936203511037136897	12806	1512043260	The Failing  @nytimes, the pipe organ for the Democrat Party, has become a virtual lobbyist for them with regard to our massive Tax Cut Bill. They are wrong so often that now I know we have a winner!	[]	['nytimes']		realDonaldTrump	0	Key promises: tax cut, healthcare reform
936058006659321858	119663		https://twitter.com/realDonaldTrump/status/936058006659321858	32280	1512008580	Funny to hear the Democrats talking about the National Debt when President Obama doubled it in only 8 years!	[]	[]		realDonaldTrump	2	Russian interference on Election
936052257392676864	53946		https://twitter.com/realDonaldTrump/status/936052257392676864	18705	1512007200	“Had the information (Crooked Hillary’s emails) been released there would have been harm to National Security.... Charles McCullough Fmr Intel Comm Inspector General	[]	[]	pic.twitter.com/b0tLW5TVhX	realDonaldTrump	4	General
936039501474025473	73417		https://twitter.com/realDonaldTrump/status/936039501474025473	16231	1512004140	The only people who don’t like the Tax Cut Bill are the people that don’t understand it or the Obstructionist Democrats that know how really good it is and do not want the credit and success to go to the Republicans!	[]	[]		realDonaldTrump	0	Key promises: tax cut, healthcare reform
936037938898636800	67046		https://twitter.com/realDonaldTrump/status/936037938898636800	21107	1512003780	The House of Representatives seeks contempt citations(?) against the JusticeDepartment and the FBI for withholding key documents and an FBI witness which could shed light on surveillance of associates of Donald Trump. Big stuff. Deep State. Give this information NOW!  @FoxNews	[]	['FoxNews']		realDonaldTrump	4	General
936037588372283392	105238		https://twitter.com/realDonaldTrump/status/936037588372283392	33961	1512003720	.  @Theresa_May, don’t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom. We are doing just fine!	[]	['Theresa_May']		realDonaldTrump	3	His achievements self-promoted
936032275980079104	47857	https://www.facebook.com/DonaldTrump/videos/10160226151710725/	https://twitter.com/realDonaldTrump/status/936032275980079104	11219	1512002400	Now, we have a once in a lifetime opportunity to RESTORE AMERICAN PROSPERITY – and RECLAIM AMERICA’S DESTINY. But in order to achieve this bright and glowing future, the SENATE MUST PASS TAX CUTS – and bring Main Street roaring back to life!  ...	[]	[]	pic.twitter.com/3Niu0thp1D	realDonaldTrump	0	Key promises: tax cut, healthcare reform
